id,name,description,short_description,food_type,is_offer_active,is_variant,base_price,is_outof_stock,status,is_deleted,created_on,updated_on
1172,Salted Lassi [300 ml],Salted Lassi [300 ml],Salted Lassi [300 ml],Vegetarian,True,False,79,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1173,Lemonade [300 ml],Lemonade [300 ml],Lemonade [300 ml],Non-Vegetarian,True,False,70,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1174,Sweet Lemon Water,Sweet Lemon Water,Sweet Lemon Water,Vegetarian,True,False,40,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1175,Nescafe Hazelnut [180 ml],Nescafe Hazelnut [180 ml],Nescafe Hazelnut [180 ml],Vegetarian,True,False,59,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1176,Nescafe Chilled Latte [180 ml],Nescafe Chilled Latte [180 ml],Nescafe Chilled Latte [180 ml],Non-Vegetarian,True,False,59,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1177,Nescafe Intense Cafe [180 ml],Nescafe Intense Cafe [180 ml],Nescafe Intense Cafe [180 ml],Vegetarian,True,False,59,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1178,Mother Dairy Choco Milk Shake [200 ml],Mother Dairy Choco Milk Shake [200 ml],Mother Dairy Choco Milk Shake [200 ml],Non-Vegetarian,True,False,49,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1179,Mother Dairy Mango Milk Shake [200 ml],Mother Dairy Mango Milk Shake [200 ml],Mother Dairy Mango Milk Shake [200 ml],Vegetarian,True,False,49,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1180,Mother Dairy Kesar Elaichi Chillz [180 ml],Mother Dairy Kesar Elaichi Chillz [180 ml],Mother Dairy Kesar Elaichi Chillz [180 ml],Non-Vegetarian,True,False,49,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1181,Mother Dairy Nutrifit Probiotic Mango [80 ml],Mother Dairy Nutrifit Probiotic Mango [80 ml],Mother Dairy Nutrifit Probiotic Mango [80 ml],Vegetarian,True,False,23,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1182,Hershey Cookies and Cream Flavour Milk Shake [200 ml],Hershey Cookies and Cream Flavour Milk Shake [200 ml],Hershey Cookies and Cream Flavour Milk Shake [200 ml],Non-Vegetarian,True,False,66,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1183,Hershey Strawberry Milk Shake [200 ml],Hershey Strawberry Milk Shake [200 ml],Hershey Strawberry Milk Shake [200 ml],Vegetarian,True,False,66,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1184,Pepsi [750 ml],Pepsi [750 ml],Pepsi [750 ml],Non-Vegetarian,True,False,69,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1185,Bisleri Fenzo Bubbly Mango Beverage [200 ml],Bisleri Fenzo Bubbly Mango Beverage [200 ml],Bisleri Fenzo Bubbly Mango Beverage [200 ml],Vegetarian,True,False,35,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1186,Milk Thandai Kesaria with Dry Fruits and Spices [300 ml],Milk Thandai Kesaria with Dry Fruits and Spices [300 ml],Milk Thandai Kesaria with Dry Fruits and Spices [300 ml],Non-Vegetarian,True,False,99,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1187,Shikanji [300 ml],Shikanji [300 ml],Shikanji [300 ml],Non-Vegetarian,True,False,79,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1188,Rose Lemonade [300 ml],Rose Lemonade [300 ml],Rose Lemonade [300 ml],Vegetarian,True,False,79,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1189,Jayanti Jaljeera [200 ml],Jayanti Jaljeera [200 ml],Jayanti Jaljeera [200 ml],Non-Vegetarian,True,False,22,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1190,Jeera Shikanji,Jeera Shikanji,Jeera Shikanji,Vegetarian,True,False,79,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1191,Aloo Patty Signature Wrap,Aloo Patty Signature Wrap,Aloo Patty Signature Wrap,Non-Vegetarian,True,False,200,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1192,Chatpata Chana Patty Signature Wrap,Chatpata Chana Patty Signature Wrap,Chatpata Chana Patty Signature Wrap,Vegetarian,True,False,200,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1193,Corn and Peas Patty Signature Wrap,Corn and Peas Patty Signature Wrap,Corn and Peas Patty Signature Wrap,Non-Vegetarian,True,False,200,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1194,Veg Seekh Patty Signature Wrap,Veg Seekh Patty Signature Wrap,Veg Seekh Patty Signature Wrap,Vegetarian,True,False,200,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1195,Hara Bhara Kebab Signature Wrap,Hara Bhara Kebab Signature Wrap,Hara Bhara Kebab Signature Wrap,Vegetarian,True,False,200,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1196,Mexican Patty Signature Wrap,Mexican Patty Signature Wrap,Mexican Patty Signature Wrap,Vegetarian,True,False,200,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1197,Paneer Tikka Signature Wrap,Paneer Tikka Signature Wrap,Paneer Tikka Signature Wrap,Vegetarian,True,False,200,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1198,Veg Shammi Kebab Signature Wrap,Veg Shammi Kebab Signature Wrap,Veg Shammi Kebab Signature Wrap,Non-Vegetarian,True,False,200,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1199,Veggie Patty Signature Wrap,Veggie Patty Signature Wrap,Veggie Patty Signature Wrap,Non-Vegetarian,True,False,200,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1200,Veggie Delite™ Signature Wrap,Veggie Delite™ Signature Wrap,Veggie Delite™ Signature Wrap,Non-Vegetarian,True,False,200,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1201,Turkey Breast and Chicken Slices Signature Wrap,Turkey Breast and Chicken Slices Signature Wrap,Turkey Breast and Chicken Slices Signature Wrap,Vegetarian,True,False,228,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1202,Turkey Signature Wrap,Turkey Signature Wrap,Turkey Signature Wrap,Non-Vegetarian,True,False,228,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1203,Tuna Signature Wrap,Tuna Signature Wrap,Tuna Signature Wrap,Vegetarian,True,False,228,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1204,Subway Club™ Signature Wrap,Subway Club™ Signature Wrap,Subway Club™ Signature Wrap,Vegetarian,True,False,228,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1205,Oven Roasted Chicken Signature Wrap,Oven Roasted Chicken Signature Wrap,Oven Roasted Chicken Signature Wrap,Non-Vegetarian,True,False,228,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1206,Italian B.M.T.™ Signature Wrap,Italian B.M.T.™ Signature Wrap,Italian B.M.T.™ Signature Wrap,Non-Vegetarian,True,False,228,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1207,Chicken Tikka Signature Wrap,Chicken Tikka Signature Wrap,Chicken Tikka Signature Wrap,Non-Vegetarian,True,False,228,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1208,Chicken Teriyaki Signature Wrap,Chicken Teriyaki Signature Wrap,Chicken Teriyaki Signature Wrap,Non-Vegetarian,True,False,228,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1209,Chicken Tandoori Signature Wrap,Chicken Tandoori Signature Wrap,Chicken Tandoori Signature Wrap,Vegetarian,True,False,228,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1210,Chicken Kofta Signature Wrap,Chicken Kofta Signature Wrap,Chicken Kofta Signature Wrap,Non-Vegetarian,True,False,228,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1211,Chicken Slices Signature Wrap,Chicken Slices Signature Wrap,Chicken Slices Signature Wrap,Non-Vegetarian,True,False,228,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1212,"Veggie Delite™ [6 inches, 15 cms]","Veggie Delite™ [6 inches, 15 cms]","Veggie Delite™ [6 inches, 15 cms]",Vegetarian,True,False,157,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1213,"Chatpata Chana Patty Sub [6 inches, 15 cm]","Chatpata Chana Patty Sub [6 inches, 15 cm]","Chatpata Chana Patty Sub [6 inches, 15 cm]",Vegetarian,True,False,157,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1214,"Hara Bhara Kebab Sub [6 inches, 15 cm]","Hara Bhara Kebab Sub [6 inches, 15 cm]","Hara Bhara Kebab Sub [6 inches, 15 cm]",Non-Vegetarian,True,False,157,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1215,"Mexican Patty Sub [6 inches, 15 cm]","Mexican Patty Sub [6 inches, 15 cm]","Mexican Patty Sub [6 inches, 15 cm]",Vegetarian,True,False,157,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1216,"Veg Seekh Sub [6 inches, 15 cm]","Veg Seekh Sub [6 inches, 15 cm]","Veg Seekh Sub [6 inches, 15 cm]",Non-Vegetarian,True,False,157,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1217,"Veg Shammi Sub [6 inches, 15 cm]","Veg Shammi Sub [6 inches, 15 cm]","Veg Shammi Sub [6 inches, 15 cm]",Non-Vegetarian,True,False,176,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1218,"Aloo Patty Sub [6 inches, 15 cm]","Aloo Patty Sub [6 inches, 15 cm]","Aloo Patty Sub [6 inches, 15 cm]",Vegetarian,True,False,176,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1219,"Veg Patty Sub [6 inches, 15 cm]","Veg Patty Sub [6 inches, 15 cm]","Veg Patty Sub [6 inches, 15 cm]",Non-Vegetarian,True,False,176,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1220,"Corn and Peas Sub [6 inches, 15 cm]","Corn and Peas Sub [6 inches, 15 cm]","Corn and Peas Sub [6 inches, 15 cm]",Non-Vegetarian,True,False,176,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1221,"Paneer Tikka Sub [6 inches, 15 cm]","Paneer Tikka Sub [6 inches, 15 cm]","Paneer Tikka Sub [6 inches, 15 cm]",Vegetarian,True,False,176,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1222,"Chicken Tikka Sub [6 inches, 15 cm]","Chicken Tikka Sub [6 inches, 15 cm]","Chicken Tikka Sub [6 inches, 15 cm]",Vegetarian,True,False,195,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1223,"Chicken Kofta Sub [6 inches, 15 cm]","Chicken Kofta Sub [6 inches, 15 cm]","Chicken Kofta Sub [6 inches, 15 cm]",Non-Vegetarian,True,False,195,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1224,"Oven Roasted Chicken Sub [6 inches, 15 cm]","Oven Roasted Chicken Sub [6 inches, 15 cm]","Oven Roasted Chicken Sub [6 inches, 15 cm]",Vegetarian,True,False,195,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1225,"Chicken Tandoori Sub [6 inches, 15 cm]","Chicken Tandoori Sub [6 inches, 15 cm]","Chicken Tandoori Sub [6 inches, 15 cm]",Non-Vegetarian,True,False,195,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1226,"Chicken Slices Sub [6 inches, 15 cm]","Chicken Slices Sub [6 inches, 15 cm]","Chicken Slices Sub [6 inches, 15 cm]",Non-Vegetarian,True,False,195,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1227,"Italian B.M.T. Sub [6 inches, 15 cm]","Italian B.M.T. Sub [6 inches, 15 cm]","Italian B.M.T. Sub [6 inches, 15 cm]",Vegetarian,True,False,209,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1228,"Chicken Teriyaki Sub [6 inches, 15 cm]","Chicken Teriyaki Sub [6 inches, 15 cm]","Chicken Teriyaki Sub [6 inches, 15 cm]",Non-Vegetarian,True,False,209,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1229,"Tuna Sub [6 inches, 15 cm]","Tuna Sub [6 inches, 15 cm]","Tuna Sub [6 inches, 15 cm]",Vegetarian,True,False,209,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1230,"Turkey and Chicken Slice Sub [6 inches, 15 cm]","Turkey and Chicken Slice Sub [6 inches, 15 cm]","Turkey and Chicken Slice Sub [6 inches, 15 cm]",Non-Vegetarian,True,False,209,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1231,"Turkey Sub [6 inches, 15 cm]","Turkey Sub [6 inches, 15 cm]","Turkey Sub [6 inches, 15 cm]",Non-Vegetarian,True,False,209,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1232,"Veggie Delite Subs [12 inches, 30 cm]","Veggie Delite Subs [12 inches, 30 cm]","Veggie Delite Subs [12 inches, 30 cm]",Non-Vegetarian,True,False,300,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1233,"Chatpata Chana Patty Subs [12 inches, 30 cm]","Chatpata Chana Patty Subs [12 inches, 30 cm]","Chatpata Chana Patty Subs [12 inches, 30 cm]",Vegetarian,True,False,300,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1234,"Hara Bhara Kebab Subs [12 inches, 30 cm]","Hara Bhara Kebab Subs [12 inches, 30 cm]","Hara Bhara Kebab Subs [12 inches, 30 cm]",Vegetarian,True,False,300,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1235,"Mexican Patty Subs [12 inches, 30 cm]","Mexican Patty Subs [12 inches, 30 cm]","Mexican Patty Subs [12 inches, 30 cm]",Vegetarian,True,False,300,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1236,"Veg Seekh Sub [12 inches, 30 cm]","Veg Seekh Sub [12 inches, 30 cm]","Veg Seekh Sub [12 inches, 30 cm]",Vegetarian,True,False,300,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1237,"Veg Shammi Sub [12 inches, 30 cm]","Veg Shammi Sub [12 inches, 30 cm]","Veg Shammi Sub [12 inches, 30 cm]",Non-Vegetarian,True,False,323,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1238,"Aloo Patty Sub [12 inches, 30 cm]","Aloo Patty Sub [12 inches, 30 cm]","Aloo Patty Sub [12 inches, 30 cm]",Non-Vegetarian,True,False,323,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1239,"Veg Patty Sub [12 inches, 30 cm]","Veg Patty Sub [12 inches, 30 cm]","Veg Patty Sub [12 inches, 30 cm]",Non-Vegetarian,True,False,323,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1240,"Corn and Peas Sub [12 inches, 30 cm]","Corn and Peas Sub [12 inches, 30 cm]","Corn and Peas Sub [12 inches, 30 cm]",Vegetarian,True,False,323,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1241,"Paneer Tikka Sub [12 inches, 30 cm]","Paneer Tikka Sub [12 inches, 30 cm]","Paneer Tikka Sub [12 inches, 30 cm]",Vegetarian,True,False,323,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1242,"Chicken Tikka Sub [12 inches, 30 cm]","Chicken Tikka Sub [12 inches, 30 cm]","Chicken Tikka Sub [12 inches, 30 cm]",Non-Vegetarian,True,False,361,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1243,"Chicken Kofta Sub [12 inches, 30 cm]","Chicken Kofta Sub [12 inches, 30 cm]","Chicken Kofta Sub [12 inches, 30 cm]",Non-Vegetarian,True,False,361,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1244,"Oven Roasted Chicken Sub [12 inches, 30 cm]","Oven Roasted Chicken Sub [12 inches, 30 cm]","Oven Roasted Chicken Sub [12 inches, 30 cm]",Non-Vegetarian,True,False,361,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1245,"Chicken Tandoori Sub [12 inches, 30 cm]","Chicken Tandoori Sub [12 inches, 30 cm]","Chicken Tandoori Sub [12 inches, 30 cm]",Non-Vegetarian,True,False,361,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1246,"Chicken Slice Sub [12 inches, 30 cm]","Chicken Slice Sub [12 inches, 30 cm]","Chicken Slice Sub [12 inches, 30 cm]",Non-Vegetarian,True,False,361,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1247,"Italian B.M.T. Sub [12 inches, 30 cm]","Italian B.M.T. Sub [12 inches, 30 cm]","Italian B.M.T. Sub [12 inches, 30 cm]",Non-Vegetarian,True,False,385,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1248,"Chicken Teriyaki Sub [12 inches, 30 cm]","Chicken Teriyaki Sub [12 inches, 30 cm]","Chicken Teriyaki Sub [12 inches, 30 cm]",Non-Vegetarian,True,False,385,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1249,"Subway Club Sub [12 inches, 30 cm]","Subway Club Sub [12 inches, 30 cm]","Subway Club Sub [12 inches, 30 cm]",Non-Vegetarian,True,False,385,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1250,"Tuna Sub [12 inches, 30 cm]","Tuna Sub [12 inches, 30 cm]","Tuna Sub [12 inches, 30 cm]",Vegetarian,True,False,385,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1251,"Turkey and Chicken Slice Sub [12 inches, 30 cm]","Turkey and Chicken Slice Sub [12 inches, 30 cm]","Turkey and Chicken Slice Sub [12 inches, 30 cm]",Vegetarian,True,False,385,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1252,"Turkey Sub [12 inches, 30 cm]","Turkey Sub [12 inches, 30 cm]","Turkey Sub [12 inches, 30 cm]",Vegetarian,True,False,385,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1253,Veggie Delite Salad,Veggie Delite Salad,Veggie Delite Salad,Vegetarian,True,False,204,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1254,Chatpata Chana Patty Salad,Chatpata Chana Patty Salad,Chatpata Chana Patty Salad,Vegetarian,True,False,204,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1255,Hara Bhara Kebab Salad,Hara Bhara Kebab Salad,Hara Bhara Kebab Salad,Vegetarian,True,False,204,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1256,Mexican Patty Salad,Mexican Patty Salad,Mexican Patty Salad,Vegetarian,True,False,204,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1257,Veg Seekh Salad,Veg Seekh Salad,Veg Seekh Salad,Vegetarian,True,False,204,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1258,Veg Shammi Salad,Veg Shammi Salad,Veg Shammi Salad,Vegetarian,True,False,219,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1259,Aloo Patty Salad,Aloo Patty Salad,Aloo Patty Salad,Non-Vegetarian,True,False,219,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1260,Veg Patty Salad,Veg Patty Salad,Veg Patty Salad,Vegetarian,True,False,219,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1261,Corn and Peas Salad,Corn and Peas Salad,Corn and Peas Salad,Non-Vegetarian,True,False,219,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1262,Paneer Tikka Salad,Paneer Tikka Salad,Paneer Tikka Salad,Non-Vegetarian,True,False,219,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1263,Chicken Tikka Salad,Chicken Tikka Salad,Chicken Tikka Salad,Non-Vegetarian,True,False,238,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1264,Chicken Kofta Salad,Chicken Kofta Salad,Chicken Kofta Salad,Vegetarian,True,False,238,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1265,Roasted Chicken Salad,Roasted Chicken Salad,Roasted Chicken Salad,Non-Vegetarian,True,False,238,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1266,Chicken Tandoori Salad,Chicken Tandoori Salad,Chicken Tandoori Salad,Non-Vegetarian,True,False,238,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1267,Chicken Slice Salad,Chicken Slice Salad,Chicken Slice Salad,Non-Vegetarian,True,False,238,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1268,Italian B.M.T. Salad,Italian B.M.T. Salad,Italian B.M.T. Salad,Vegetarian,True,False,257,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
1269,Chicken Teriyaki Salad,Chicken Teriyaki Salad,Chicken Teriyaki Salad,Non-Vegetarian,True,False,257,False,True,False,2019-05-16 12:20:24.966978+05:30,2019-05-16 12:20:24.966978+05:30
